resto_id,name,cuisine_type,is_official,lat,long,location,average_price,overall_rating,rating_rasa,rating_suasana,rating_harga_rasa,rating_pelayanan,rating_kebersihan,open_time,payment_method,wifi,delivery,smoking_area,outdor_area,24hour,100%_halal,VIP_room,reservation,parking_area,alcohol,vegetarian
1625119115478037,Bakmie Kukuh,[ China ],False,-6.241556,106.81360500000001," Jl. Wijaya I No. 22, Wijaya, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.85,4.5,4.3,3.0,3.5,4.0,"Senin (08:00 - 19:00), Rabu - Jumat (08:00 - 19:00), Sabtu - Minggu (08:00 - 18:00), Selasa Tutup","Tunai,Visa,Master,Debet",yes,no,no,no,no,no,no,yes,yes,no,no
1625119118439918,Bebek BKB,[ Indonesia ],True,-6.259032,106.828337," Jl. Mampang Prapatan No. 40, Mampang, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.9,4.5,3.5,4.0,3.8,3.8,24 Jam,"Tunai,Visa,Master,Debet",yes,yes,yes,yes,yes,yes,no,yes,yes,no,no
1625119120663383,Marugame Udon,[ Jepang ],False,-6.224514,106.82933999999999," Kuningan City, Lantai Ground Jl. Prof Dr Satrio, Kuningan, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.95,4.3,3.5,4.0,3.8,4.3,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
162511912270275,Carl's Jr.,[ Barat ],False,-6.2244269999999995,106.823348," Lotte Shopping Avenue, Lantai Lower Ground Jl. Prof Dr Satrio, Karet Kuningan, Setiabudi, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.9,4.5,3.8,3.5,3.8,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,yes,yes,no,no
1625119124973965,Martabak Orins,[ Indonesia ],False,-6.228716,106.852528," Jl. Tebet Utara I No. 13C (Seberang Salon Evergreen), Tebet, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.67,3.9,3.5,3.6,3.6,3.7,"Senin - Jumat (10:00 - 22:00), Sabtu - Minggu (11:00 - 22:00)",Tunai,no,yes,yes,no,no,yes,no,no,no,no,no
162511912948592,Pantja,[ Barat ],False,-6.2310519,106.80904550000001," Jl. Senopati No. 37, Senopati, Kebayoran Baru, Jakarta Selatan ", Di atas Rp. 200.000 /orang ,3.71,3.6,3.8,3.2,3.9,4.0,Senin - Minggu (11:00 - 22:30),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,no,no,yes,yes,yes,no
1625119136977903,Kopi Sakti,[ Kafe ],False,-6.272839,106.80951100000001," Jl. Puri Sakti I No. 25, Kemang, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,4.13,4.0,3.7,4.7,4.3,4.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1625119139861914,Dua Coffee,[ Kafe ],False,-6.237360828650598,106.85," Jl. Tebet Timur Raya No. 9, Tebet, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,4.4,4.0,4.5,4.5,4.5,4.5,Senin - Minggu (07:00 - 22:00),"Tunai,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1625119141830326,Kopi Kenangan,[ Minuman ],False,-6.226359400000001,106.8323767," Cyber 2, Lantai Ground, Foodhub Jl. HR Rasuna Said, Kuningan, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,4.4,4.0,4.5,4.5,4.5,4.5,"Senin - Jumat (07:00 - 19:00), Sabtu - Minggu Tutup",Tunai,yes,no,yes,yes,no,yes,no,no,yes,no,no
1625119143814879,Pepper Lunch,[ Jepang ],False,-6.244347,106.79765400000001," Plaza Blok M, Lantai Upper Ground Jl. Bulungan No. 76, Blok M, Kebayoran Baru, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.88,4.0,3.6,3.8,4.0,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
162511914682489,Javanegra Artisanal Coffee,[ Minuman ],False,-6.224768,106.809849," Pacific Place Mall, Lantai Lower Ground, Kem Chicks Jl. Jenderal Sudirman, SCBD, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.73,4.2,3.1,3.6,3.9,3.9,Senin - Minggu (09:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119152878028,Pan & Co.,[ Kafe ],False,-6.223729700143244,106.84," Kota Kasablanka, Lantai 1 Jl. Casablanca Raya, Tebet, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.88,4.2,3.4,3.8,4.2,3.8,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo,Dana",no,no,no,no,no,yes,no,no,yes,no,no
1625119155424136,Chatime,[ Bubble Tea ],False,-6.223066,106.842894," Kota Kasablanka, Lantai Lower Ground Jl. Casablanca Raya, Tebet, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.7,4.0,3.1,4.0,3.8,3.6,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119159613143,Liberica Coffee,[ Kafe ],False,-6.224133999999999,106.84321200000001," Kota Kasablanka, Lantai Ground Jl. Casablanca Raya, Tebet, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.69,3.3,4.0,3.2,4.1,3.9,Senin - Minggu (08:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,yes,yes,yes,no
162511916466384,Sagaleh,[ Minuman ],False,-6.2655199999999995,106.784595," Pondok Indah Mall 1, Lantai 1, Food Court Area 51 Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.64,3.7,3.4,3.9,3.6,3.6,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1625119169886756,Chicken Run,[ Indonesia ],False,-6.244669,106.797219," Jl. Bulungan I No. 12 (Depan Kafe FRi3NDS.CO), Blok M, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,4.3,5.0,3.5,5.0,4.0,4.0,Senin - Minggu (12:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1625119171307317,BIGGIES BBQ,[ Barat ],False,-6.277824,106.79907299999999," Jl. Cipete Raya Blok A No. 16, Fatmawati, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.77,4.0,3.5,4.2,3.3,3.8,Senin - Minggu (11:00 - 20:00),Tunai,yes,no,no,no,no,yes,no,no,yes,no,no
1625119174763732,Sate Padang Ajo Ramon,[ Indonesia ],False,-6.241725,106.810295," Jl. Cikajang No. 37 (Sebelah Bakso Lapangan Tembak Senayan), Senopati, Kebayoran Baru, Jakarta Selatan ( Alamat Lama: Jl. Cikajang No. 72, Senopati, Kebayoran Baru, Jakarta Selatan ) ", Di bawah Rp. 50.000 /orang ,3.56,4.2,3.1,3.8,3.5,3.2,Senin - Minggu (11:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1625119181610648,Penang Bistro,[ Malaysia ],False,-6.232705,106.79708600000001," Jl. Pakubuwono VI No. 2, Blok M, Kebayoran Baru, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.83,4.0,4.2,3.0,4.0,4.0,"Senin - Jumat (11:00 - 15:00, 18:00 - 22:00), Sabtu - Minggu (11:00 - 22:00)","Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,yes,yes,yes,yes,no
1625119186114544,The Bloom - Hotel Monopoli,[ Barat ],False,-6.25611,106.81001200000001," Hotel Monopoli, Lantai Ground, Lobby Jl. Taman Kemang No. 12, Kemang, Jakarta Selatan ", Di atas Rp. 200.000 /orang ,4.2,4.5,5.0,4.0,3.5,4.0,"Senin - Kamis (07:00 - 22:00), Jumat - Sabtu (07:00 - 23:00), Minggu (07:00 - 22:00)","Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,no,yes,yes,yes,no
1625119188404461,Quickly,[ Bubble Tea ],False,-6.26513,106.784374," Pondok Indah Mall 1, Lantai 1, Food Court Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.63,3.9,3.3,3.8,3.6,3.6,Senin - Minggu (10:00 - 22:00),Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
1625119193549215,Kedai Pisang The Monkey,[ Snack ],False,-6.258421,106.85568400000001," Jl. Rawajati Timur II No. 10, Kalibata, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.93,4.7,3.3,5.0,3.3,3.3,"Senin - Kamis (10:00 - 19:00), Sabtu - Minggu (10:00 - 19:00), Jumat Tutup",Tunai,not sure,no,not sure,not sure,no,yes,not sure,not sure,not sure,no,no
1625119195432443,Shabu Jin,[ Jepang ],True,-6.224573,106.829498," Kuningan City, Lantai Ground Jl. Prof Dr Satrio, Kuningan, Jakarta Selatan ", Di atas Rp. 200.000 /orang ,4.07,4.0,4.3,3.7,4.0,4.3,Senin - Minggu (11:30 - 19:30),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,yes,yes,yes,no,no
1625119197814689,Suwe Ora Jamu,[ Indonesia ],False,-6.25166,106.794605," Jl. Petogogan I No. 28, Radio Dalam, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.77,3.9,3.9,3.4,4.0,3.7,Senin - Minggu (08:00 - 17:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,yes,yes,yes,no,no
1625119201769367,Martabak Borneo,[ Indonesia ],False,-6.209682,106.82715300000001," Jl. Setiabudi II No. 48, Setiabudi, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.7,4.3,3.1,4.1,3.5,3.5,"Senin - Jumat (13:00 - 23:00), Sabtu - Minggu (14:00 - 23:00)",Tunai,no,yes,yes,no,no,yes,no,no,no,no,no
1625119205351681,Ragil Coffee & Roastery,[ Kafe ],False,-6.23476,106.80703100000001," Jl. Daksa I No. 11, Senopati, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.75,3.6,3.6,3.9,3.9,3.8,Senin - Minggu (08:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1625119211622422,First Love Patisserie,[ Toko Kue ],False,-6.26513,106.784374," Pondok Indah Mall 1, Lantai 1, Food Court Area 51 Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,4.0,4.3,3.3,4.0,4.3,4.3,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1625119214323483,Kwetiau Aciap,[ Indonesia ],False,-6.2431717,106.80812579999998," Jl. Cikajang No. 84, Senopati, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.75,4.1,3.4,3.8,3.9,3.6,Senin - Minggu (10:00 - 22:00),"Tunai,Debet",no,yes,yes,yes,no,yes,no,yes,yes,no,no
1625119218302519,Hong Tang,[ Dessert ],False,-6.244333,106.783639," Gandaria City, Lantai Lower Ground Jl. Sultan Iskandar Muda, Gandaria, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.64,3.9,3.2,3.6,3.8,3.7,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,no,yes,no,no
1625119227020288,Kintan Buffet,[ Jepang ],False,-6.224133999999999,106.84321200000001," Kota Kasablanka, Lantai Upper Ground, Little Tokyo Kota Kasablanka Jl. Casablanca Raya, Tebet, Jakarta Selatan ", Di atas Rp. 200.000 /orang ,3.8,4.0,3.7,3.5,4.2,3.7,Senin - Minggu (10:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,yes,yes,no,no
1625119230997083,Pepper Lunch,[ Jepang ],False,-6.22461,106.809821," Pacific Place Mall, Lantai 5 Jl. Jenderal Sudirman, SCBD, Kebayoran Baru, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.77,3.7,3.9,3.4,3.9,4.0,Senin - Minggu (10:00 - 22:30),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,yes,yes,no,no
1625119235986086,Texas Chicken,,False,-6.244231,106.79756," Plaza Blok M, Lantai Upper Ground Jl. Bulungan No. 76, Blok M, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.77,3.6,3.6,4.3,3.9,3.6,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1625119239389911,Chop Buntut Cak Yo,[ Indonesia ],False,-6.244008,106.783511," Gandaria City, Lantai 2 Jl. Sultan Iskandar Muda, Gandaria, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.61,3.9,3.3,3.6,3.4,3.8,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,yes,yes,no,no
1625119244440949,Bela Belly,,True,-6.2179629,106.84268370000001," Jl. Lontar Raya No. 1, Tebet, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,4.3,4.5,4.5,4.0,4.5,4.0,"Senin - Jumat (09:00 - 20:00), Sabtu (09:00 - 21:00), Minggu Tutup","Tunai,Debet,Go-pay,Ovo,Dana",no,no,yes,no,no,yes,no,no,no,no,no
1625119246375725,Rantang Ibu,[ Indonesia ],False,-6.263437000000001,106.843777," ITS Tower Nifarro Park, Lantai Lobby Jl. Raya Pasar Minggu No. 18, Pasar Minggu, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,4.3,4.0,4.5,4.5,4.5,4.0,"Senin - Jumat (10:00 - 20:00), Sabtu - Minggu Tutup","Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,yes,yes,yes,no,no
1625119248715637,Oseng Mie Jontor,[ Indonesia ],False,-6.246686,106.789826," Jl. Gandaria I No. 39, Gandaria, Jakarta Selatan ( Alamat Lama: Jl. Radio Dalam Raya No. 47A (Samping Pempek Pak Raden), Radio Dalam, Kebayoran Baru, Jakarta Selatan ) ", Di bawah Rp. 50.000 /orang ,4.3,4.5,4.0,5.0,4.0,4.0,Senin - Minggu (10:00 - 20:00),"Tunai,Debet",no,no,no,no,no,yes,yes,yes,yes,no,no
1625119250867811,Beans & Cream,[ Kafe ],False,-6.243802325860245,106.8," Jl. Sultan Hasanudin No. 28, Blok M, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,4.3,4.5,4.5,4.0,4.0,4.5,"Senin - Kamis (11:00 - 20:00), Jumat - Minggu (09:00 - 20:00)","Tunai,Debet,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,no,yes,no,no
1625119252959169,Bambaiya,[ India ],False,-6.293801,106.785147," South Quarter, Lantai Lower Ground, Tower A Jl. R.A Kartini, Lebak Bulus, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,4.07,4.0,4.3,3.7,4.0,4.3,Senin - Minggu (11:00 - 23:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1625119257368319,Holy Smokes,[ Barat ],True,-6.239041,106.807782," Jl. Wolter Monginsidi No. 27, Senopati, Kebayoran Baru, Jakarta Selatan ", Di atas Rp. 200.000 /orang ,3.62,3.9,3.6,3.1,3.6,3.9,"Senin - Kamis (11:30- 14:30, 17:00 - 21:30), Jumat - Minggu (11:30 - 21:30)","Tunai,Visa,Master,Debet,Ovo",yes,no,no,no,no,yes,no,yes,yes,yes,no
1625119266140887,Secret Recipe,[ Kafe ],False,-6.244111,106.78346100000002," Gandaria City, Lantai Upper Ground, Mainstreet Dining Jl. Sultan Iskandar Muda, Gandaria, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.9,4.0,3.8,4.0,3.8,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,yes,yes,no,no
1625119268393167,KFC,,False,-6.274255,106.82113700000001," Jl. Kemang Timur No. 3, Kemang, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.9,4.0,4.0,3.8,4.0,3.8,Senin - Minggu (07:00 - 22:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo,Dana",yes,yes,yes,yes,no,yes,no,yes,yes,no,no
1625119271340536,Cold Stone Creamery,[ Es Krim ],False,-6.225558,106.798797," Plaza Senayan, Lantai 3, Food Court Jl. Asia Afrika, Senayan, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.7,4.2,3.2,3.5,3.7,3.9,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119275001572,Up All Might,[ Kafe ],True,-6.260153,106.815698," Dragon Flames, Lantai 3, Rooftop Jl. Kemang Raya No. 29, Kemang, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.58,3.8,4.0,3.5,2.7,3.9,Senin - Minggu (15:00 - 23:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,yes,no,yes,no,no
16251192803019,Meirton,[ Barat ],False,-6.299162,106.83098600000001," 18 Office Park, Lantai Ground Jl. TB Simatupang Kav. 18, Pasar Minggu, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.8,3.8,4.2,3.3,3.7,4.0,"Senin - Jumat (08:00 - 20:00), Sabtu - Minggu Tutup","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1625119284606601,Omija,[ Korea ],False,-6.244347,106.79765400000001," Plaza Blok M, Lantai Upper Ground Jl. Bulungan No. 76, Blok M, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.8,4.0,3.5,3.7,3.7,4.2,"Senin - Kamis (12:00 - 20:00), Jumat - Minggu (12:00 - 21:00)","Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,no,yes,no,no
1625119288099165,El Bombon - Gran Melia,[ Barat ],False,-6.23502,106.830279," Gran Melia Hotel, Lantai Lobby Jl. HR Rasuna Said, Kuningan, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.77,3.8,4.2,3.2,3.7,4.0,Senin - Minggu (07:00 - 21:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1625119291278758,Solaria,,False,-6.224768,106.809849," Pacific Place Mall, Lantai 2 Jl. Jenderal Sudirman, SCBD, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.77,3.8,3.7,4.0,3.7,3.7,Senin - Minggu (10:00 - 21:30),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,yes,yes,no,no
1625119296248621,The Duck King,[ China ],False,-6.2656852,106.7828695," Pondok Indah Mall 2, Lantai 3, Restaurant Row Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.77,4.2,3.7,3.5,3.7,3.8,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,yes,yes,yes,yes,no
1625119299791495,Chatime,[ Bubble Tea ],False,-6.225464,106.79911000000001," Plaza Senayan, Lantai Basement, The FoodHall Jl. Asia Afrika, Senayan, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.74,4.1,3.4,3.9,3.6,3.7,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119302638278,Moodbooster,[ Kafe ],False,-6.239841,106.81206499999999," Pasar Santa, Lantai Dasar Jl. Cipaku I, Senopati, Kebayoran Baru, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.8,3.9,3.1,4.0,4.0,4.0,"Senin - Jumat (08:00 - 19:00), Sabtu - Minggu (09:00 - 15:00)",Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
162511930611991,Kopi SANA,[ Kafe ],False,-6.2628699999999995,106.823801," PlayParq Kemang Jl. Kemang Timur No. 4, Kemang, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.71,3.6,4.1,3.6,3.6,3.7,"Senin - Sabtu (08:00 - 22:00), Minggu (08:00 - 18:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
162511931131865,SaladStop!,,False,-6.223386,106.842771," Kota Kasablanka, Lantai Ground, Food Society Jl. Casablanca Raya, Tebet, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.74,3.9,3.7,3.6,3.7,3.9,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119314312862,Kopi Kenangan,[ Minuman ],False,-6.215136,106.830141," Setiabudi One, Lantai 1 Jl. HR Rasuna Said, Setiabudi, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.58,3.7,3.4,3.7,3.5,3.5,Senin - Minggu (08:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
16251193217769,Agneya,[ Indonesia ],False,-6.249603,106.803633," Jl. Wijaya IX No. 23 (Samping SMPN 12 Jakarta), Wijaya, Kebayoran Baru, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.72,3.8,4.0,3.3,3.5,4.1,Senin - Minggu (11:30 - 23:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,yes,yes,yes,yes,yes,no
1625119328989256,Monviet,[ Vietnam ],False,-6.215136,106.830141," Setiabudi One, Lantai Ground Jl. HR Rasuna Said, Setiabudi, Jakarta Selatan ", Rp. 100.000 - Rp. 200.000 /orang ,3.68,3.8,3.8,3.2,3.8,3.9,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,yes,yes,no,no
1625119334832539,Chatime,[ Bubble Tea ],False,-6.264771,106.784347," Pondok Indah Mall 1, Lantai 1, Food Court Area 51 Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.58,4.0,3.2,3.8,3.5,3.4,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1625119341017368,The Alley,[ Bubble Tea ],True,-6.227363262720406,106.79," Senayan City, Lantai 5, Delicae Food Court Jl. Asia Afrika, Senayan, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.64,3.7,3.4,3.3,3.9,3.9,Senin - Minggu (10:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1625119347283654,Tahu Gejrot Bang Jack,[ Indonesia ],False,-6.228756,106.77837199999999," Jl. Raya Kebayoran Lama (Depan SPBU Pertamina), Kebayoran Lama, Jakarta Selatan ", Di bawah Rp. 50.000 /orang ,3.63,4.2,3.0,4.1,3.8,3.1,"Senin - Rabu (12:00 - 23:30),  Jumat - Minggu (12:00 - 23:30), Kamis Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
162511935228746,Starbucks Coffee,[ Kafe ],False,-6.253185,106.80154399999999," Darmawangsa Square, Lantai Ground Jl. Darmawangsa VI No. 38, Darmawangsa, Kebayoran Baru, Jakarta Selatan ", Rp. 50.000 - Rp. 100.000 /orang ,3.8,3.8,4.0,3.8,3.6,3.8,Senin - Minggu (07:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,no,yes,no,no
1625098945457403,Mardin Baklava Patisserie,[ Kafe ],False,-6.220212,106.88641000000001," Jl. Cipinang Jaya No. 74, Jatinegara, Jakarta Timur ", Rp. 50.000 - Rp. 100.000 /orang ,4.33,4.7,4.1,4.1,4.4,4.4,Senin - Minggu (14:00 - 24:00),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,yes,yes,no,no
1625098952455616,Hakuna Matata,[ Kafe ],False,-6.3184059999999995,106.858447," Jl. Pertengahan No. 5 (Depan MTSN 33), Cijantung, Jakarta Timur ", Di bawah Rp. 50.000 /orang ,4.2,4.2,4.5,4.3,3.8,4.3,"Senin - Kamis (11:00 - 22:00), Jumat - Minggu (11:00 - 23:30)","Tunai,Debet",yes,no,yes,yes,no,yes,no,yes,no,no,no
1625098957731304,Sukiya,[ Jepang ],False,-6.172893,106.95286200000001," AEON Mall Jakarta Garden City, Lantai 1 Jl. Jakarta Garden City, Cakung, Jakarta Timur ", Rp. 50.000 - Rp. 100.000 /orang ,4.3,4.6,4.0,4.5,4.4,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,yes,no,yes,no,yes,yes,no,no
1625098961398396,Starbucks Coffee,[ Kafe ],False,-6.245025,106.87540700000001," Tamansari Hive Jl. D. I. Panjaitan Kav 3 - 4, Jatinegara, Jakarta Timur ", Rp. 50.000 - Rp. 100.000 /orang ,4.52,4.6,4.6,4.4,4.6,4.4,"Senin - Jumat (07:00 - 22:00), Sabtu - Minggu (09:00 - 22:00)","Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,no,yes,no,no
1625098963394131,This is Hud,[ Kafe ],False,-6.251859,106.90937," Jl. Jatiwaringin Raya No. 13, Makasar, Jakarta Timur ", Di bawah Rp. 50.000 /orang ,4.15,4.0,4.6,4.1,4.1,3.9,Senin - Minggu (08:00 - 23:00),Tunai,yes,no,yes,yes,no,yes,no,yes,yes,no,no
1625098969300148,Wingstop,[ Barat ],False,-6.172893,106.95286200000001," AEON Mall Jakarta Garden City, Lantai 3, Gourmet Garden Jl. Jakarta Garden City, Cakung, Jakarta Timur ", Rp. 50.000 - Rp. 100.000 /orang ,4.13,4.2,3.9,4.2,4.2,4.3,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,yes,no,yes,no,no,yes,no,no
162509897442887,Tuku Kopi,[ Minuman ],False,-6.1903953056337295,106.8," Jl. Pulo Asem Timur No. 40, Pulo Gadung, Jakarta Timur ", Di bawah Rp. 50.000 /orang ,4.55,4.8,4.3,4.8,4.5,4.5,not listed,Tunai,not sure,not sure,not sure,not sure,not sure,yes,no,not sure,not sure,no,no
1625098977504477,Canting Restaurant - Teraskita Hotel managed by Dafam,[ Indonesia ],False,-6.245642,106.87463600000001," Teraskita Hotel managed by Dafam, Lantai 7 Jl. MT Haryono Kav. 10A, Cawang, Jakarta Timur ", Rp. 100.000 - Rp. 200.000 /orang ,4.02,3.9,4.1,4.0,4.2,3.9,Senin - Minggu (06:00 - 23:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1625098986215775,Ajwad Restaurant,[ Arab/Timur Tengah ],False,-6.289733,106.85573400000001," Jl. Raya Condet No. 50 (Sebelah SPBU Mega Baja), Kramat Jati, Jakarta Timur ", Rp. 50.000 - Rp. 100.000 /orang ,4.3,4.5,4.3,4.0,4.3,4.3,"Senin - Jumat (10:00 - 22:00), Sabtu - Minggu (10:00 - 21:00)",Tunai,yes,no,no,no,no,yes,yes,yes,yes,no,no
