user_id,username,alpha_badge,review_count,account_level,badges
Suri,Suri,no badge,2,1,no badge
agatha_cristy,Agatha Cristy,no badge,1,1,no badge
hafizh_akhiruddin,Hafizh,no badge,5,2,no badge
wulanoktavia,wulan oktavia,no badge,2,1,no badge
dina_vionetta,Dina Vionetta,no badge,3,1,no badge
syah_rizal,Rizal Rozamz,no badge,1,1,no badge
isma_tullah,Isma Tullah,no badge,1,1,no badge
wei,wei,no badge,9,2,no badge
dcatqueen,fanny fristhika nila,no badge,7,2,no badge
Lingga,Lingga S,no badge,28,5,no badge
dishwasher,dishwasher,no badge,6,2,no badge
graciella_grace,Graciella Grace,no badge,5,2,no badge
chelleley,chelleley,no badge,3,1,no badge
Rizaputri,Riza Indrianti Putri,no badge,25,5,no badge
rika_muliani,Rika,no badge,5,2,no badge
gakdiet,gak diet,no badge,3,1,no badge
shantiany_green,Shantiany Green,no badge,3,1,no badge
ardhika_saputra,Ardhika Saputra,no badge,18,4,no badge
Nanyyusniar,Nanyyusniar,no badge,6,2,no badge
rajadi6314143,Rajadi prasetia,no badge,8,2,no badge
gandawinata,Yuni Gandawinata,no badge,2,1,no badge
richard_rich,Richard Rich,no badge,1,1,no badge
arumkrisnam,arumkrisnam,no badge,2,1,no badge
rachel_pebriani,Indofood Lovers,no badge,31,5,no badge
DiantyDwi,Dianty Dwi,no badge,321,12,"Kopi,Bakmi,Pizza,Dessert,"
jerrywinataa,jerrywinataa,no badge,1,1,no badge
foodphilosopher,foodphilosopher,no badge,9,2,no badge
natalia_mykiddiesshoppie,Natalia MykiddiesShoppie,no badge,1,1,no badge
mei_lannie_susanto,Mei Susanto,no badge,1,1,no badge
anjanidisti,Anjani Disti,no badge,45,7,"Dessert,"
Dyni.Felicia,Dyni Felicia,no badge,25,4,no badge
deby_sigit_pratama,Deby Sigit Pratama,no badge,4,1,no badge
tasya_malinda,AYOK COBA (TASYA&HAGI),no badge,2,1,no badge
ferdiantono_lim,Ferdiantono Lim,no badge,93,8,"Dessert,"
agathamagdalena,Agatha Magdalena Yohana,no badge,26,4,no badge
adhitya_prasethio,Adhitya Prasethio,no badge,14,3,no badge
Aulia.Mayasari,Maya,no badge,105,8,"Kopi,Bakmi,Sushi,Dessert,"
Melyana.Lie,Melyana Lie,no badge,26,5,no badge
novi72,novi72,no badge,3,1,no badge
isabellaagv,Isabella Gavassi,no badge,21,4,"Kopi,"
muthia92,muthia novianti,no badge,11,2,no badge
nerissa,nerissa arvina,no badge,16,3,no badge
sandra.a,sandra.a,no badge,3,1,no badge
sukamakanmakan,sukamakanmakan,no badge,2,1,no badge
muhammad_ikhsan,ikhsanmbe,no badge,13,3,no badge
robby_salamun,Robby Salamun,no badge,1,1,no badge
jomblojajan,Eatandstories,no badge,9,2,no badge
georgedw,George Danish,no badge,3,1,no badge
vkosiady,Valenie Kosiady | IG: eyesbellytoes,no badge,26,4,no badge
laemptyplate,laemptyplate,no badge,4,2,no badge
wancicih,Wanci | IG: @wancicih,no badge,112,9,"Dessert,"
vanessa_andrea,Vanessa Andrea,no badge,1,0,no badge
cynthia_spg_gmail_com,cynthia_spg_gmail_com,no badge,1,1,no badge
rimasuwarjono,Rima Suwarjono,no badge,2,1,no badge
Nayatan,Monika Tanaya,no badge,3,1,no badge
aulia_julian,Aulia Julian Faizatunazilla,no badge,9,2,no badge
pinejosephina,Pine Josephina,no badge,10,3,no badge
fanfan,Fan Fan Adi Pratama,no badge,7,2,no badge
johan_kurniadi,Johan kurniadi,no badge,3,1,no badge
DavidGeorgi,David,no badge,19,4,no badge
bagusjbbr,Bagus Jabbar,no badge,7,2,no badge
ibnu,Ibnu Akmal,no badge,12,3,no badge
ardhika_surya_saputra,Ardhika Saputra,no badge,11,3,no badge
raynaldymartz,Raynaldy Martz,no badge,1,1,no badge
cycynthiiaa,cycynthiiaa,no badge,2,1,no badge
bella_amanda,Bella Amanda,no badge,1,1,no badge
Stanzazone,Stanzazone,no badge,176,10,"Kopi,Bakmi,Dessert,"
melisa_lisa,lisa hwan,no badge,309,12,"Kopi,Bakmi,Burger,Dessert,Bubble Tea,"
egitrytaste,egitrytaste,no badge,15,3,no badge
incachristy,Bianca,no badge,5,1,no badge
stanislaus_david,Stanislaus David,no badge,1,1,no badge
mia_hastutik,mia hastutik,no badge,1,1,no badge
sukamakanenak,Helen Kho,no badge,7,2,no badge
eric_kurniawan,Eric Kurniawan,no badge,3,1,no badge
tclsinclair,Titan Halim,no badge,4,1,no badge
fatsopotato,Fatsopotato,no badge,15,3,no badge
MutiqJujazki,MutiqJujazki,no badge,5,2,no badge
kaithleen_meiliana,Kaithleen Meiliana,no badge,27,4,no badge
asteriapangestu,Asteria Pangestu,no badge,9,2,no badge
clauvir,Virginia,no badge,63,7,no badge
Citra,asari chiaki,no badge,6,2,no badge
brosisdoyanmakan,Andri Valentinus,no badge,1,1,no badge
ghaviozenobia,Ghavio Zenobia A,no badge,5,2,no badge
amanda_patricia,Amanda Patricia,no badge,8,2,no badge
gabriella_cindy_winona,Gabriella,no badge,4,1,no badge
jerri_jun,jerrijun Sie,no badge,12,3,no badge
theresia_yoshiana,Theresia Yoshiana,no badge,14,3,no badge
vanessayolanda,Vanessa Yolanda,no badge,3,1,no badge
squishyfoodie,Alvin Pratama,no badge,9,2,no badge
satria_bigbike,Satria Bigbike,no badge,1,1,no badge
Venatricia,Venatricia,no badge,1,1,no badge
romi_wijaya,Romi Wijaya,no badge,2,1,no badge
shapelikefood.,shapelikefood.,no badge,5,2,no badge
dicky_yuspandi,Dicky Yuspandi,no badge,5,1,no badge
vincia_su,Vncia Su,no badge,5,1,no badge
anastasiasaras,Anastasia Saraswati @msfoodooh,no badge,15,3,no badge
david_louis,david louis,no badge,1,1,no badge
leonard_roger,Leonard Roger,no badge,1,1,no badge
angelina_wj,Angelina wj,no badge,26,4,no badge
Yully,Yully,no badge,8,2,no badge
pegawaingekost,pegawaingekost,no badge,3,1,no badge
maria_brenda_christie,Maria Christie,no badge,5,2,no badge
sherlyangelina,sherly angelina,no badge,10,3,no badge
cucikiloan,ngandreh prasetyach,no badge,1,1,no badge
jules.888,Juliani Fong,no badge,23,4,no badge
kenzie,kekenz,no badge,16,3,no badge
ramamor21,Rachmat Kartono,no badge,511,13,"Steak,Kopi,Bakmi,Pizza,Burger,Dessert,"
tastofmalacca,Tastofmalacca Tastofmalacca,no badge,1,1,no badge
Ayudyah,Dyah Ranti,no badge,14,3,no badge
ayuesta90,Ayu Esta,no badge,24,4,no badge
yong_son,Yong Son,no badge,1,1,no badge
mulyanie_muimui,Mulyanie Muimui,no badge,2,1,no badge
frankygreen86,Frenky,no badge,15,3,no badge
moehandi,andhii saputra,no badge,9,2,no badge
destayyy,ty,no badge,40,6,no badge
jeri_susanto,Jeri Susanto,no badge,1,1,no badge
indah_alya,indah alya,no badge,1,0,no badge
alung,Alung Alung,no badge,1,0,no badge
mabar_skuyy,mabar Skuyy,no badge,1,0,no badge
kherinnr,kherinnr,no badge,6,2,no badge
gabriella_destiadi,Gabriella Destiadi,no badge,2,1,no badge
darren_gunawan,Darren Gunawan,no badge,1,0,no badge
gemmarngemil,gemmarngemil,no badge,5,2,no badge
giovanno_samosir,Giovanno Samosir,no badge,1,0,no badge
ayook_makan,AyookMakan | IG: @ayook.makan,no badge,21,4,no badge
huanglina,huanglina,no badge,1,1,no badge
veri_ferdiansyah,Veri Ferdiansyah,no badge,4,1,no badge
eggy_chairawati,Eggy Chairawati,no badge,1,1,no badge
john_jusuf,John Jusuf,no badge,1,1,no badge
utami_godjali,Utami Godjali,no badge,19,4,no badge
triyana,triyana haryani,no badge,7,2,no badge
kuliner_tv,Kuliner TV,no badge,3,1,no badge
dewi_evans,DOYAN MAMAM,no badge,3,1,no badge
rivansep,Rivan Septiansyah,no badge,1,1,no badge
tonosumarsono_gmail_com,Bung Tono,no badge,14,3,no badge
msgethaindriani_gmail_com,Getha Indriani,no badge,51,6,no badge
LewiMargareth,Lewi Margareth,no badge,7,2,no badge
siti_yuhani,Siti Yuhani,no badge,1,1,no badge
denusyah,denusyah,no badge,1,1,no badge
nurmanhadi86606_gmail_com,nurmanhadi86606_gmail_com,no badge,1,1,no badge
Andoy,Andoy,no badge,1,1,no badge
tigrapanthera,Tigra Panthera,no badge,36,5,no badge
vincenthalim,Vincent Halim,no badge,4,1,no badge
daisyjj,deasy foodie,Alfa 2021,362,13,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
novimemed,novimemed,no badge,1,1,no badge
amelia_ardianti,Amelia Ardianti,no badge,1,1,no badge
devinjimie,Devin Jimie,no badge,5,2,no badge
marie_an9el,Maria Angelina,no badge,10,2,no badge
happycleanmedit_medit,Happycleanmedit Medit,no badge,1,1,no badge
helena_giovani_vandra,Helena Giovani Vandra,no badge,11,3,no badge
henny_adriani,Henny Adriani,no badge,104,8,"Kopi,Pasta,"
angeljolie,angeljolie,no badge,10,2,no badge
lidwi_kurniawan,Lidwi Kurniawan,no badge,14,4,no badge
metapermatasari,metapermatasari,no badge,8,2,no badge
makanbarengkeket,Makanbarengkeket,no badge,4,1,no badge
jessica_lim,Jessica Lim,no badge,1,1,no badge
akuadin,Adin Amir,no badge,29,7,no badge
yunda_tuti_handayani,Yunda Yuchan,no badge,3,1,no badge
vhadoll,Syifa,Alfa 2021,357,13,"Kopi,Dessert,Bubble Tea,"
ujungsendok,Ujung Sendok,no badge,2,1,no badge
Yuli_Budiman,Yuli_Budiman,no badge,19,4,no badge
iswahyugo,Iswahyugo @itsmyfoodiary,no badge,2,1,no badge
cahyo_debiyantoro,Cahyo Debiyantoro,no badge,1,1,no badge
StefanieSharon,Sharon,no badge,6,2,no badge
novi_vie,Novi Vie,no badge,12,3,no badge
awaslapar,Awas Lapar,no badge,2,1,no badge
eka_christina,Eka Christina @SuperSillyChef,no badge,15,3,no badge
delzyanna_sisilia,Delzy kerakus,no badge,5,2,no badge
muthiadriqni,Muthia Adriqni,no badge,7,2,no badge
william_bunarto,Will FoodHunter,no badge,4,1,no badge
dyah_pamela,Dyah Ayu Pamela,no badge,101,9,"Kopi,Dessert,"
chitraria,Chitra Ria,no badge,5,2,no badge
david_kesuma,David @dvidksuma,no badge,8,2,no badge
veranyca_handoko,Veranyca Handoko,no badge,42,7,"Kopi,"
yulia_sari,Yulia Sari,no badge,2,1,no badge
oscar_edwin,Oscar Edwin,no badge,2,1,no badge
wilbert_bernardi,Wilbert Bernardi,no badge,1,1,no badge
amlivingforfood,Kenny Djo,no badge,2,1,no badge
hidah_ardillah,Hidah Ardillah,no badge,3,1,no badge
indriyati_dias_rahardia,Indriyati Rahardia,no badge,5,2,no badge
dessyca,dessyca,no badge,7,2,no badge
Ms.petualang,Selviana yu,no badge,4,2,no badge
magdalena_wati,Magdalena Wati,no badge,1,1,no badge
ChristianPoetra,Christian Poetra,no badge,4,2,no badge
mariomarcello,Mario Marcello,no badge,16,3,no badge
Kelvin_bu,Kelvin Bhudiawan,no badge,1,1,no badge
Rit4,Rit4,no badge,4,2,no badge
lase_shopp,Resti Amelia Lase,no badge,2,1,no badge
desi_fetria,Desi Fetria,no badge,2,1,no badge
arga_kurnia_permadi,Arga Kurnia Permadi,no badge,1,1,no badge
ikacs,ikacs,no badge,4,1,no badge
irfan_maulana_saputra,Irfan Maulana Saputra,no badge,1,0,no badge
nadiya_nabiilah_ridha_rizqi,Nadiya (makanmakan.kuy),no badge,24,4,no badge
gilangpebrian,Gilang Pebrian,no badge,34,6,"Kopi,"
cia_chen,Cia Chen,no badge,11,2,no badge
tony_andreas,Tony Andreas,no badge,1,1,no badge
phoenixk11,Andry Banjarnahor,no badge,5,1,no badge
shafiyyalubna,Shafiyya Lubna,no badge,24,4,no badge
jazz_cee,Jazz Cee,no badge,6,2,no badge
Syilvia,Syilvia Tjhia,no badge,12,3,no badge
budi_hananto_seto,Budi Seto,no badge,9,2,no badge
Suhartin,Suhartin Sugianto,no badge,6,2,no badge
talita_meyriska,talita meyriska,no badge,1,1,no badge
avien_indra,Avien Aryanti,no badge,94,9,"Kopi,Bakmi,"
ridwan_iskandar,Ridwan Iskandar,no badge,2,1,no badge
benrenobaihaqi,Reno Baihaqi,no badge,10,2,no badge
wasirob,wasirob,no badge,7,2,no badge
bayu_teguh,Bayu Teguh,no badge,1,1,no badge
sweetsalty.id,Sweet and Salty,no badge,4,1,no badge
ai.,ai,no badge,15,3,no badge
reyzaoktaviani_,reyza oktaviani,no badge,5,2,no badge
monloveat,monloveat,no badge,2,1,no badge
aldorompas,Aldo Rompas,no badge,7,2,no badge
anabela_velda_wiryanti,Anabela Velda Wiryanti,no badge,1,1,no badge
foodstory_byme,foodstory_byme (IG: foodstory_byme),no badge,59,7,no badge
dellatan,Della Tan,no badge,2,1,no badge
widyas,Widyasari Widyasari,no badge,10,2,no badge
intan_paramitha,Ipe,no badge,5,2,no badge
andi_nas,Andi Nas,no badge,8,2,no badge
sander.ekaputra,San Der,no badge,36,5,no badge
bebhicha,Yulia Chandra,no badge,2,1,no badge
suryati_juniarto,Suryati Juniarto,no badge,1,1,no badge
monmonculinary,Monmon Culinary,no badge,5,2,no badge
reza_rahmatsyah,Reza Rahmatsyah,no badge,15,3,no badge
worthyourvisit,Kintan & Revy @worthyourvisit,no badge,252,12,"Kopi,Burger,Dessert,"
cicikembung,cicikembung,no badge,2,1,no badge
rennyant,rennyant,no badge,16,3,no badge
madhanglemu888,Kevin Bun,no badge,1,1,no badge
starry_brown,Starry Brown,no badge,2,1,no badge
kezya_benita,Kezya Benita,no badge,10,2,no badge
thasyabigail,Thasya Abigail,no badge,17,4,no badge
airina_tjokro,nona jajan,no badge,6,2,no badge
Dewisyah,Dewisyah,no badge,1,1,no badge
simplyflavours,simplyflavours,no badge,4,2,no badge
taathz_07,Taathz_07,no badge,1,1,no badge
Saipil,Saiful Anwar,no badge,1,0,no badge
Belladinavictoria,Astrid Belladina Victoria,no badge,6,2,no badge
viana_suherli,Viana Suherli,no badge,2,1,no badge
albert_jsc,Albert Jsc,no badge,1,1,no badge
rica_widya,rica widya,no badge,1,1,no badge
silvina_sari,Silvina Sari,no badge,1,1,no badge
epii_puckzy,Epii Puckzy,no badge,1,1,no badge
milaschan,Salim Chan,no badge,4,1,no badge
kulinerexplorer,Lai Hencent,no badge,3,1,no badge
Susan,Susan,no badge,9,2,no badge
christiantokc,Christianto Kurniawan,no badge,3,1,no badge
angelanadiaa,Angela Nadia,no badge,28,5,no badge
hello911food,hello911food,no badge,85,8,no badge
christian_zagat,Christian Zagat,no badge,2,1,no badge
Yona.inari,Yona Inari,no badge,4,1,no badge
Ulung2000,Ulung2000,no badge,18,4,no badge
desi_ari_pratiwi,Desi A.,no badge,139,10,"Kopi,Pasta,Dessert,"
anita_lunardi,Anita Lunardi,no badge,2,1,no badge
sellasung,sella sung,no badge,2,1,no badge
_foodwithbenefits_,Lakita Vaswani,no badge,24,5,no badge
carina_sie,Carina Sie,no badge,8,2,no badge
batarasiahaan,Batara Siahaan,no badge,3,1,no badge
Stevenfoodie,Steven Tjahyadi,no badge,5,2,no badge
stanleytjoee,Stanleytjoee @stanleytjoee.tcipsfood (IG),no badge,4,1,no badge
hannyyy,IG: @hannybhunny,no badge,109,8,"Bakmi,"
farisha_deya,farisha deya,no badge,1,0,no badge
nexstar,Randy Lie,no badge,2,1,no badge
the_hungry_cat,THE HUNGRY CAT,no badge,8,2,no badge
nanas_slstrac,Nanas Slstrac,no badge,1,0,no badge
virgiawan_bagus,Virgiawan Bagus,no badge,1,0,no badge
putik_mutia_amani,Putik Amani,no badge,1,1,no badge
Sisca21,Sisca21,no badge,1,0,no badge
beverlyapr,beverlyapr,no badge,12,3,no badge
felix_renaldi,felix renaldi,no badge,1,1,no badge
yoliyul2,Yuli -,no badge,1,1,no badge
aciu_aciu,Aciu -,no badge,1,1,no badge
cucuk_fabrianta,Cucuk Fabrianta,no badge,1,1,no badge
Sopuwatunnisa,Sopuwatunnisa,no badge,17,4,no badge
gabriela_halim,Qenx Lam,no badge,8,2,no badge
Verooo11,Veronica,no badge,6,2,no badge
meylan_oktaviani_arbansyah,Independent Foodie,no badge,18,4,no badge
kuntzaie,andre kuncoro triraharjo,no badge,32,4,no badge
nayon_jola,nayon jola,no badge,7,2,no badge
imelda_bunadi,dinos_meals,no badge,6,2,no badge
Ms_Irma,Irma,no badge,11,3,no badge
denmas_adit,denmas_adit,no badge,5,2,no badge
wakenbite,wakenbite,no badge,13,3,no badge
irdaaahaha,Irda Farinduany,no badge,19,3,no badge
anggi_dwiyanthi,Anggi Dwiyanthi,no badge,43,6,no badge
goodfoodsimplelife,goodfoodsimplelife,no badge,30,5,no badge
andy_irawan,Andy Irawan,no badge,16,3,no badge
rudiiswandi,rudiiswandi,no badge,1,1,no badge
shellavennia,shellavennia,no badge,4,1,no badge
magdalenasil10,Magdalena Sylvia,no badge,11,3,no badge
omnomnivora,Ignatia Nindy,no badge,8,2,no badge
sharimaumaya,Sharima Umaya,no badge,103,9,"Dessert,"
damnitsfood,damnitsfood,no badge,6,2,no badge
fooddiaryjakarta,fooddiaryjakarta,no badge,5,1,no badge
followmyfoodstep,follow myfoodstep,no badge,4,2,no badge
mikirmakan,mikirmakan,no badge,1,1,no badge
dapurpempi,dapurpempi,no badge,51,6,no badge
keziastefana,kezia stefana,no badge,23,4,no badge
BecauseLapar,Be Cause Lapar,no badge,7,2,no badge
faustina,faustina kusuma,no badge,9,2,no badge
ratna_indrayani,Ratna Indrayani,no badge,1,1,no badge
Eatwithdudut,Eatwithdudut,no badge,19,4,no badge
kevin_fangdinata,Kevin Fangdinata,no badge,3,1,no badge
cobainmakananenak,Yvonne Gracia,no badge,18,3,no badge
helloitsjenny,helloitsjenny jenny,no badge,9,3,no badge
ooh_food,IG : _andytommy,no badge,10,2,no badge
miki_hadyanto,Rudi Senjaya,no badge,1,1,no badge
ajenglsr,Ajeng,no badge,12,3,no badge
yeny_lana_dewi,Yeny Dewi,no badge,1,1,no badge
vespafoodie,@vespafoodie,no badge,5,2,no badge
shinta.jajandiary,shinta jajan,no badge,20,4,no badge
johnny_sudjono,Johnny Sudjono,no badge,1,1,no badge
renny_noviana,Renny Noviana,no badge,1,1,no badge
lidya_huang,Lidya Huang,no badge,5,1,no badge
fudianan2412,Diana,no badge,14,3,no badge
jacqueline_vania,Jacqueline Vania,no badge,16,3,no badge
eleonoraD,eleonoraD,no badge,7,2,no badge
Letha,Nurlita fitri,no badge,8,2,no badge
hanafi,Iqbal Hanafi,no badge,31,5,no badge
food_hunter_by_widi_roozu,Food Hunter by Widi & Roozu,no badge,2,1,no badge
angelique_shl,Angelique SHL,no badge,1,1,no badge
mario_sastra,Sastrapova,no badge,1,1,no badge
tathamethaa,Metha Loviana,no badge,70,7,no badge
ellenegracia,ellenegracia,no badge,3,1,no badge
citradevigojali,citra devi gojali,no badge,5,2,no badge
mouthofindonesia,mouthofindonesia,no badge,33,5,no badge
didiesfoodies,didiesfoodies,no badge,3,1,no badge
imelda_dumpek,Imelda Dumpek,no badge,3,1,no badge
tukang_cemil,tukang cemil,no badge,4,1,no badge
elricacresensia,elricacresensia,no badge,5,1,no badge
raja.makan,raja makan,no badge,7,2,no badge
ria_indraswari,Ria Indraswari,no badge,1,1,no badge
saepulhdyt,Saepul Hidayat,Alfa 2021,320,13,"Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
isma_uspekharchie,Isma UspekhArchie,no badge,1,0,no badge
shylo_g,Shylo G,no badge,1,1,no badge
karinagiovanni,Karina Giovanni Sutikno,no badge,5,2,no badge
time2eat.id,Time2eat.id,no badge,20,4,no badge
Moodyeats,Moodyeats,no badge,12,3,no badge
biergita_avrilian,Biergita Avrilian,no badge,10,2,no badge
ivanlapar,ivanlapar,no badge,12,3,no badge
ky_riadiany,ky_ riadiany,no badge,15,3,no badge
bang_asun,Junica Lim,no badge,1,1,no badge
shella_marcelina,Shella Marcelina,no badge,1,1,no badge
shellaaaaaaa,shellaaaaaaa,no badge,2,1,no badge
balagegox,Nicolas Kr,no badge,1,1,no badge
badumztt,badumztt,no badge,1,1,no badge
dbebbu_hhaga,Dbebbu Hhaga,no badge,2,1,no badge
floretta_gautama,Floretta Gautama,no badge,1,1,no badge
jeffry,Jeffry,no badge,1,0,no badge
meidiana,meidiana margaretha,no badge,75,7,"Dessert,"
iyan_aditianto,Iyan Aditianto,no badge,1,1,no badge
karlinayingfa,Karlina Yingfa,no badge,10,2,no badge
novy_lionardo,Novy Lionardo,no badge,4,1,no badge
Foodiehunter,Foodiehunter,no badge,1,1,no badge
kris_tian,Kris Tian,no badge,2,0,no badge
Iyan,Iyan,no badge,3,1,no badge
PiChang,Pipi chang,no badge,6,2,no badge
dina_sabella,Dina Sabella,no badge,11,3,no badge
aprillia_sandra_diana,Diana Sandra,Alfa 2017,375,13,"Dimsum,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
yolaa,yolaa,no badge,1,1,no badge
O.P.Slamet,Olivia Purnamasari,no badge,21,4,no badge
jason_wijaya,Jason Wijaya,no badge,5,1,no badge
demenmelancong,Demen Melancong,no badge,33,6,no badge
paulustjia,paulustjia,no badge,1,1,no badge
samuel_kevin_ferianto,Kevin Ferianto,no badge,26,4,"Dessert,"
victoria_christa,Victoria Christa,no badge,4,1,no badge
eatenbybaba,eatenbybaba,no badge,25,4,no badge
merrydju,merrydju,no badge,9,3,no badge
lia_sutrisno,lia_sutrisno,no badge,5,1,no badge
Stnlyc,Stanley Christophel @Stnlyc,no badge,8,2,no badge
cassetania,Cassandra Etania,no badge,3,1,no badge
razgriz_r,Ralph William,no badge,14,3,no badge
fransiska_melyana,fransiska melyana,no badge,10,3,no badge
mercyyy123,Mantap Banget,no badge,1,1,no badge
felicia_alfina,Felicia Tantra,no badge,1,1,no badge
felishanavidad,felishanavidad,no badge,1,1,no badge
alvitaajocelin,alvitaajocelin,no badge,1,1,no badge
yuliipho,Yulii Pho,no badge,2,1,no badge
mrkulinerjkt,Daniel Andry,no badge,3,1,no badge
laperbareng,laperbareng | stfniecaroline,no badge,5,2,no badge
viavenila,viavenila,no badge,10,2,no badge
lucasrecrardo,lucas recrardo,no badge,1,1,no badge
ryanomz,Ryan Budihardjo (Ryanomz),no badge,28,4,no badge
nindyalarasati,nindyalarasati,no badge,19,4,no badge
nesya_nathania,nesya_nathania,no badge,1,1,no badge
ar_m,Ar M,no badge,1,1,no badge
vanessalinata,Vanessa Fachruddin Linata,no badge,19,4,no badge
angga_setiawan,Angga Setiawan,no badge,14,3,no badge
hana_hosana,houseofoodies,no badge,19,5,"Kopi,"
adithya_pratama,Adithya Pratama,no badge,1,1,no badge
Sellybelly,Selly Agustine,no badge,3,1,no badge
eatandchew,eatandchew,no badge,4,1,no badge
umgracias,umgracias,no badge,16,4,no badge
atikah_fauziah,atika fauziah,no badge,8,3,no badge
vania_hugeng,Vania Hugeng,no badge,28,5,no badge
ke2nai,Myra Anastasia,no badge,6,3,no badge
dhania_tri_aprillia,dhania tri aprillia,no badge,8,2,no badge
fortheloveoffoods,For The Love Of Foods,no badge,5,2,no badge
eklesia,eklesia,no badge,3,1,no badge
MariaReisha,Maria Reisha,no badge,11,2,no badge
koko.embulll,Chris Tan,no badge,8,2,no badge
Jimmysalim,Jimmysalim,no badge,1,1,no badge
raquel_elizabeth,Raquel Elizabeth,no badge,10,3,no badge
herditya_wicaksana,Didit,no badge,24,4,no badge
gunawan556,gunawan gunz,no badge,3,1,no badge
fenty.soenaryo,Fentt Soenaryo,no badge,3,1,no badge
makansiangenak,Maureen Viedita,no badge,1,1,no badge
Jovina2803,Jovina2803,no badge,3,1,no badge
leelovestoeat,Handoko Lee,no badge,3,1,no badge
shafira_andini,Shafira Andini,no badge,6,2,no badge
Dwi.Larasati,Dwi Larasati,no badge,3,1,no badge
ide.makan,IG: @ide.makan Elisa,no badge,22,4,no badge
yohanesali,Yohanes Ali,no badge,9,3,no badge
anakeskrim,anakeskrim,no badge,32,5,"Dessert,"
rikaaQu,rikaaQu,no badge,3,1,no badge
placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2972,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
sonya,sonya,no badge,13,3,no badge
nadia_vella_fatima,NVF,no badge,27,4,no badge
danielhegar,daniel setiawan,no badge,4,2,no badge
Alcatrank,Paman Gembul,no badge,32,5,no badge
imeldako,Imelda Ko,no badge,9,3,no badge
Indra_hdt,Indra Hadian Tjua,no badge,18,4,no badge
GembuliTan,Gembuli Tan,no badge,35,6,no badge
jarangjajan.id,Jarangjajan.id,no badge,3,1,no badge
yuliana,Yuliana Yulita,no badge,10,2,no badge
jennyfer_ong,Jennyfer .,no badge,17,3,no badge
vemmie,vemmie,no badge,1,1,no badge
netal_lilis,Kimmie,no badge,2,1,no badge
Lydiaagustinn,Lydia Agustin,no badge,6,2,no badge
Fitriyanti,Fitri Yanti,no badge,10,2,no badge
